created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
2025-10-06 17:34:49+02:00,820,DE_LU,Planned maintenance,A03,Cancelled,2023-03-13 00:00:00+01:00,M2oxmFohaMTPZR1MIL2Cwg,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,96481,MAW,PT1M,6,2023-03-09 00:00:00+01:00
2025-10-06 17:34:49+02:00,586,DE_LU,Planned maintenance,A03,,2023-01-21 13:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,28801,MAW,PT1M,3,2023-01-21 00:00:00+01:00
2025-10-06 17:34:49+02:00,516,DE_LU,Planned maintenance,A03,,2023-01-21 17:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,29581,MAW,PT1M,3,2023-01-21 13:00:00+01:00
2025-10-06 17:34:49+02:00,586,DE_LU,Planned maintenance,A03,,2023-01-21 19:30:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,29821,MAW,PT1M,3,2023-01-21 17:00:00+01:00
2025-10-06 17:34:49+02:00,0,DE_LU,Planned maintenance,A03,,2023-02-06 11:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,29971,MAW,PT1M,3,2023-01-21 19:30:00+01:00
2025-10-06 17:34:49+02:00,390,DE_LU,Planned maintenance,A03,,2023-02-07 00:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,52501,MAW,PT1M,3,2023-02-06 11:00:00+01:00
2025-10-06 17:34:49+02:00,793,DE_LU,Planned maintenance,A03,Cancelled,2023-03-17 00:00:00+01:00,M2oxmFohaMTPZR1MIL2Cwg,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,102241,MAW,PT1M,6,2023-03-13 00:00:00+01:00
2025-10-06 17:34:49+02:00,890,DE_LU,Planned maintenance,A03,,2023-03-01 00:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,53281,MAW,PT1M,3,2023-02-07 00:00:00+01:00
2025-10-06 17:34:49+02:00,847,DE_LU,Planned maintenance,A03,Cancelled,2023-03-09 00:00:00+01:00,M2oxmFohaMTPZR1MIL2Cwg,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,90721,MAW,PT1M,6,2023-03-05 00:00:00+01:00
2025-10-06 17:34:49+02:00,820,DE_LU,Planned maintenance,A03,,2023-03-13 00:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,96481,MAW,PT1M,3,2023-03-09 00:00:00+01:00
2025-10-06 17:34:49+02:00,586,DE_LU,Planned maintenance,A03,Cancelled,2023-01-21 13:00:00+01:00,M2oxmFohaMTPZR1MIL2Cwg,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,28801,MAW,PT1M,6,2023-01-21 00:00:00+01:00
2025-10-06 17:34:49+02:00,767,DE_LU,Planned maintenance,A03,,2023-03-20 23:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,108001,MAW,PT1M,3,2023-03-17 00:00:00+01:00
2025-10-06 17:34:49+02:00,986,DE_LU,Planned maintenance,A03,Cancelled,2023-01-13 00:00:00+01:00,M2oxmFohaMTPZR1MIL2Cwg,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,11521,MAW,PT1M,6,2023-01-09 00:00:00+01:00
2025-10-06 17:34:49+02:00,633,DE_LU,Planned maintenance,A03,,2023-04-10 00:00:00+02:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,136681,MAW,PT1M,3,2023-04-05 23:00:00+02:00
2025-10-06 17:34:49+02:00,793,DE_LU,Planned maintenance,A03,,2023-03-17 00:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,102241,MAW,PT1M,3,2023-03-13 00:00:00+01:00
2025-10-06 17:34:49+02:00,686,DE_LU,Planned maintenance,A03,,2023-04-02 00:00:00+02:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,125221,MAW,PT1M,3,2023-03-29 00:00:00+02:00
2025-10-06 17:34:49+02:00,713,DE_LU,Planned maintenance,A03,,2023-03-29 00:00:00+02:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,119461,MAW,PT1M,3,2023-03-24 23:00:00+01:00
2025-10-06 17:34:49+02:00,740,DE_LU,Planned maintenance,A03,,2023-03-24 23:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,113701,MAW,PT1M,3,2023-03-20 23:00:00+01:00
2025-10-06 17:34:49+02:00,660,DE_LU,Planned maintenance,A03,,2023-04-05 23:00:00+02:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,130981,MAW,PT1M,3,2023-04-02 00:00:00+02:00
2025-10-06 17:34:49+02:00,986,DE_LU,Planned maintenance,A03,,2023-01-13 00:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,11521,MAW,PT1M,3,2023-01-09 00:00:00+01:00
2025-10-06 17:34:49+02:00,819,DE_LU,Planned maintenance,A03,,2023-01-21 00:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,23041,MAW,PT1M,3,2023-01-17 00:00:00+01:00
2025-10-06 17:34:49+02:00,902,DE_LU,Planned maintenance,A03,Cancelled,2023-01-17 00:00:00+01:00,M2oxmFohaMTPZR1MIL2Cwg,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,17281,MAW,PT1M,6,2023-01-13 00:00:00+01:00
2025-10-06 17:34:49+02:00,902,DE_LU,Planned maintenance,A03,,2023-01-17 00:00:00+01:00,S8zIAoIrgy4l2_NrSMLFhA,1336.0,Nuclear,11WD7KKE-1K--KW5,intra_zonal,Emsland,Emsland A,17281,MAW,PT1M,3,2023-01-13 00:00:00+01:00
2025-10-06 17:36:35+02:00,227.5,DE_LU,Planned maintenance,A03,Cancelled,2023-03-01 12:00:00+01:00,mQzS6kYwiCJ2IJvjE2R2Mg,455.0,Hydro Pumped Storage,11WD4SWSW5HD7--F,intra_zonal,Schluchsee,Wehr,1,MAW,PT1M,4,2023-01-06 12:00:00+01:00
2025-10-06 17:48:14+02:00,0,DE_LU,Planned maintenance,A03,,2023-01-04 18:00:00+01:00,lG5oOLwzWwCsJ8irk2w3zQ,265.0,Hydro Pumped Storage,11WD8GOLD1H----6,intra_zonal,PSW Goldisthal,PSW Goldisthal PSS C,1,MAW,PT1M,1,2023-01-04 17:00:00+01:00
2025-10-06 17:49:05+02:00,0,DE_LU,Planned maintenance,A03,,2023-01-03 17:00:00+01:00,GnftiHlfcKYZX_nnX9V9zQ,265.0,Hydro Pumped Storage,11WD8GOLD1H----6,intra_zonal,PSW Goldisthal,PSW Goldisthal PSS C,1,MAW,PT1M,2,2023-01-03 08:00:00+01:00
2025-10-06 17:50:12+02:00,53,DE_LU,Planned maintenance,A03,,2023-01-08 21:45:00+01:00,sy2DiYmBUfI2M546U84irA,440.0,Fossil Gas,11WD2GEBE000177K,intra_zonal,Franken I,Franken I Block 2 + GT,1,MAW,PT1M,1,2023-01-05 21:45:00+01:00
2025-10-06 17:50:12+02:00,0,DE_LU,Planned maintenance,A03,,2023-01-08 21:45:00+01:00,7mEhMKA9dXtcP7weWSW8JQ,383.0,Fossil Gas,11WD2GEBE000177K,intra_zonal,Franken I,Franken I Block 1,1,MAW,PT1M,1,2023-01-05 21:45:00+01:00
2025-10-06 17:50:52+02:00,440,DE_LU,Planned maintenance,A03,Cancelled,2023-01-30 11:55:00+01:00,79C2mjDTdvR3xpVY4a1EFg,784.0,Fossil Gas,11WD7KWKN----KW1,intra_zonal,Knapsack 1,Knapsack 1,24126,MAW,PT1M,9,2023-01-17 18:05:00+01:00
2025-10-06 17:50:52+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-01-17 18:05:00+01:00,79C2mjDTdvR3xpVY4a1EFg,784.0,Fossil Gas,11WD7KWKN----KW1,intra_zonal,Knapsack 1,Knapsack 1,23466,MAW,PT1M,9,2023-01-17 07:05:00+01:00
2025-10-06 17:50:52+02:00,735,DE_LU,Planned maintenance,A03,Cancelled,2023-01-30 12:00:00+01:00,79C2mjDTdvR3xpVY4a1EFg,784.0,Fossil Gas,11WD7KWKN----KW1,intra_zonal,Knapsack 1,Knapsack 1,42476,MAW,PT1M,9,2023-01-30 11:55:00+01:00
2025-10-06 17:50:52+02:00,440,DE_LU,Planned maintenance,A03,Cancelled,2023-01-17 07:05:00+01:00,79C2mjDTdvR3xpVY4a1EFg,784.0,Fossil Gas,11WD7KWKN----KW1,intra_zonal,Knapsack 1,Knapsack 1,1,MAW,PT1M,9,2023-01-01 00:00:00+01:00
2025-10-06 17:56:10+02:00,223,DE_LU,Planned maintenance,A03,Cancelled,2023-01-09 00:00:00+01:00,Je6YR0OIlnDOSwePBfDW-g,500.0,Fossil Brown coal/Lignite,11WD8JAEN1L----Z,intra_zonal,KW Jänschwalde,KW Jänschwalde Block B,3901,MAW,PT1M,3,2023-01-07 17:00:00+01:00
2025-10-06 17:56:10+02:00,207,DE_LU,Planned maintenance,A03,Cancelled,2023-01-07 17:00:00+01:00,Je6YR0OIlnDOSwePBfDW-g,500.0,Fossil Brown coal/Lignite,11WD8JAEN1L----Z,intra_zonal,KW Jänschwalde,KW Jänschwalde Block B,841,MAW,PT1M,3,2023-01-05 14:00:00+01:00
2025-10-06 17:56:10+02:00,207,DE_LU,Planned maintenance,A03,Cancelled,2023-01-05 05:00:00+01:00,Je6YR0OIlnDOSwePBfDW-g,500.0,Fossil Brown coal/Lignite,11WD8JAEN1L----Z,intra_zonal,KW Jänschwalde,KW Jänschwalde Block B,1,MAW,PT1M,3,2023-01-05 00:00:00+01:00
2025-10-06 17:56:10+02:00,226,DE_LU,Planned maintenance,A03,Cancelled,2023-01-05 14:00:00+01:00,Je6YR0OIlnDOSwePBfDW-g,500.0,Fossil Brown coal/Lignite,11WD8JAEN1L----Z,intra_zonal,KW Jänschwalde,KW Jänschwalde Block B,301,MAW,PT1M,3,2023-01-05 05:00:00+01:00
2025-10-06 17:57:19+02:00,120,DE_LU,Planned maintenance,A03,Cancelled,2023-01-01 21:30:00+01:00,qgP2ETqj1oSq0ky0OJPbBQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland B,1,MAW,PT1M,2,2023-01-01 00:00:00+01:00
2025-10-06 17:57:31+02:00,205,DE_LU,Planned maintenance,A03,Cancelled,2023-01-09 00:00:00+01:00,gYzqcjsx96y8SdfP6DoHWA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,1,MAW,PT1M,2,2023-01-05 00:00:00+01:00
2025-10-06 17:58:28+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-01-08 21:30:00+01:00,QlS_1pCdB25TJs-fj6Efsg,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,1,MAW,PT1M,2,2023-01-06 21:30:00+01:00
2025-10-06 17:58:28+02:00,271,DE_LU,Planned maintenance,A03,Cancelled,2023-01-02 00:00:00+01:00,XomWC2rX8W5TaHuIsZAbpA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,961,MAW,PT1M,2,2023-01-01 23:00:00+01:00
2025-10-06 17:58:28+02:00,120,DE_LU,Planned maintenance,A03,Cancelled,2023-01-01 21:30:00+01:00,gg8hGbujgbK3Jmckge589Q,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,1,MAW,PT1M,2,2023-01-01 00:00:00+01:00
2025-10-06 17:58:28+02:00,232,DE_LU,Planned maintenance,A03,Cancelled,2023-01-01 06:00:00+01:00,ep809sSHy4hmIbAJ6stJPg,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,1,MAW,PT1M,2,2023-01-01 05:00:00+01:00
2025-10-06 17:58:28+02:00,291,DE_LU,Planned maintenance,A03,Cancelled,2023-01-01 08:00:00+01:00,XomWC2rX8W5TaHuIsZAbpA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,1,MAW,PT1M,2,2023-01-01 07:00:00+01:00
2025-10-06 17:58:28+02:00,311,DE_LU,Planned maintenance,A03,Cancelled,2023-01-01 15:00:00+01:00,XomWC2rX8W5TaHuIsZAbpA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,61,MAW,PT1M,2,2023-01-01 08:00:00+01:00
2025-10-06 17:58:28+02:00,284,DE_LU,Planned maintenance,A03,Cancelled,2023-01-01 23:00:00+01:00,XomWC2rX8W5TaHuIsZAbpA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,481,MAW,PT1M,2,2023-01-01 15:00:00+01:00
2025-10-06 17:58:45+02:00,249.4,DE_LU,Planned maintenance,A03,,2023-01-02 00:00:00+01:00,6kn-lUo74Jjz-xtrl8a_2w,404.8,Fossil Hard coal,11WD4GKM-2CD7--7,intra_zonal,GKM AG Amprion,GKM AG Amprion,1,MAW,PT1M,1,2023-01-01 00:00:00+01:00
2025-10-06 17:58:45+02:00,91.6,DE_LU,Planned maintenance,A03,,2023-01-02 00:00:00+01:00,cHhVMoLJKzcHzbsxvt3njw,111.2,Fossil Hard coal,11WD4GKM-XCD0--3,intra_zonal,GKM AG DBEnergie,GKM AG DBEnergie,1,MAW,PT1M,1,2023-01-01 00:00:00+01:00
2025-10-06 17:58:45+02:00,374,DE_LU,Planned maintenance,A03,,2023-01-02 00:00:00+01:00,Wd7KIhWYVsZ7HrZvHjyOAg,607.1,Fossil Hard coal,11WD4GKM-2CD4--J,intra_zonal,GKM AG TNG,GKM AG TNG,1,MAW,PT1M,1,2023-01-01 00:00:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-10-22 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,421711,MAW,PT1M,3,2023-10-20 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-10-20 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,414511,MAW,PT1M,3,2023-10-15 21:30:00+02:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-10-15 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,411631,MAW,PT1M,3,2023-10-13 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-10-13 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,404431,MAW,PT1M,3,2023-10-08 21:30:00+02:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-10-08 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,401551,MAW,PT1M,3,2023-10-06 21:30:00+02:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-12-31 05:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,522571,MAW,PT1M,3,2023-12-29 21:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-10-01 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,391471,MAW,PT1M,3,2023-09-29 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-09-29 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,384271,MAW,PT1M,3,2023-09-24 21:30:00+02:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-09-24 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,381391,MAW,PT1M,3,2023-09-22 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-09-22 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,374191,MAW,PT1M,3,2023-09-17 21:30:00+02:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-09-17 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,371311,MAW,PT1M,3,2023-09-15 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-09-15 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,366001,MAW,PT1M,3,2023-09-12 05:00:00+02:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-09-12 05:00:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,351151,MAW,PT1M,3,2023-09-01 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-09-01 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,343951,MAW,PT1M,3,2023-08-27 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-10-06 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,394351,MAW,PT1M,3,2023-10-01 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-10-27 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,424591,MAW,PT1M,3,2023-10-22 21:30:00+02:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-11-05 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,441931,MAW,PT1M,3,2023-11-03 21:30:00+01:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-11-03 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,434731,MAW,PT1M,3,2023-10-29 21:30:00+01:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-12-29 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,515371,MAW,PT1M,3,2023-12-24 21:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-12-24 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,512491,MAW,PT1M,3,2023-12-22 21:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-08-27 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,341071,MAW,PT1M,3,2023-08-25 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-12-22 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,505291,MAW,PT1M,3,2023-12-17 21:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-12-17 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,502411,MAW,PT1M,3,2023-12-15 21:30:00+01:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-12-15 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,485131,MAW,PT1M,3,2023-12-03 21:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-12-03 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,482251,MAW,PT1M,3,2023-12-01 21:30:00+01:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-12-01 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,475051,MAW,PT1M,3,2023-11-26 21:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-11-26 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,472171,MAW,PT1M,3,2023-11-24 21:30:00+01:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-11-24 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,464971,MAW,PT1M,3,2023-11-19 21:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-11-19 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,462091,MAW,PT1M,3,2023-11-17 21:30:00+01:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-11-17 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,454891,MAW,PT1M,3,2023-11-12 21:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-11-12 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,452011,MAW,PT1M,3,2023-11-10 21:30:00+01:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-11-10 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,444811,MAW,PT1M,3,2023-11-05 21:30:00+01:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-12-31 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,524491,MAW,PT1M,3,2023-12-31 05:30:00+01:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-10-29 21:30:00+01:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,431791,MAW,PT1M,3,2023-10-27 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-08-25 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,333871,MAW,PT1M,3,2023-08-20 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-08-11 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,293551,MAW,PT1M,3,2023-07-23 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-08-18 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,323791,MAW,PT1M,3,2023-08-13 21:30:00+02:00
2025-10-06 17:58:50+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-04-16 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,149551,MAW,PT1M,3,2023-04-14 21:30:00+02:00
2025-10-06 17:58:50+02:00,116,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 21:30:00+02:00,meEYw-FL4_ChrJY9hiaJjQ,475.0,Fossil Gas,11WD7EMSL-G-KW-T,intra_zonal,Emsland,Emsland C,142351,MAW,PT1M,3,2023-04-09 21:30:00+02:00
